sim,total_facilitation,total_competition
406,66.72643338432415,185.30080515977681
407,1.5331971828779007,0.6434244203283574
408,106.13282542969458,41.5121650952625
409,0.19263856409412972,0.5425469598196747
410,64.12625439584532,12.189522937592402
411,43.749744487188686,22.837544776224213
412,11.94538336259158,3.2806542957474747
413,119.50765386929092,188.91736062920845
414,1.052406425488309,4.0060720852773954
415,0.7243586746714428,2.2677690092815306
416,313.38642271373794,169.8815914580764
417,34.451605052497655,29.521941881588223
418,7.94103463123568,2.3124553570501374
419,82.60924630354441,233.5746370216856
420,46.3775128240236,153.17616211688207
421,8.768800083608689,9.065740917350634
422,9.665560273606312,38.96384430466892
423,161.46947824174032,29.46071577228023
424,71.08802449206013,12.399271063645319
425,5.534402870835938,13.982208494634
426,267.80554263179965,169.47198592486808
427,50.99749185341293,32.17472621025606
428,109.66022781598208,145.70345214770018
429,4.3610658632597294,2.4049523996853823
430,12.290852788485578,24.818981083900972
431,82.12800413014713,17.839349656728157
432,40.42373190668629,149.794861629874
433,5.414588279142904,5.825749332400133
434,0.5485711248976453,0.21348662026375043
435,19.186659872654154,6.866751621589499
436,50.95538874522687,43.65298849981987
437,6.303059112568395,1.8042082887274744
438,0.1594733427337378,0.4337904600539617
439,99.39016401354466,132.04454550514902
440,49.888874023604316,120.43401274000556
441,24.951937880247172,84.22339120749393
442,5.083259042123986,0.9594052899072172
443,29.02259620485763,29.157418261870944
444,16.835658324273737,5.971281426897401
445,5.210450319798971,32.6183164693419
446,84.22665597898121,33.59393607457999
447,23.107374059586448,2.835965851726169
448,107.98826262740145,55.73033482505905
449,48.1537150210502,5.4073916331865854
450,140.7040278182365,22.173478345797996
451,67.53874685826112,18.61898876427143
452,29.93471037564531,12.917191877241406
453,6.010242564996888,11.732533107100721
454,23.046801697149935,39.4396003627481
455,104.94770856361038,186.54698303062253
456,225.16586788915458,120.24907381827865
457,34.87532857115801,299.8740164864817
458,83.13317372734761,178.5423961357967
459,140.44968931365904,80.97529807777106
460,16.439248171426364,47.53853552783907
461,52.39616229206031,7.361427271363834
462,0.4830693565131905,0.4349063148975669
463,16.42013150511449,3.9095817252345
464,128.7009966100498,43.29807244078608
465,5.328213606261848,1.0208485402115868
466,19.523174272022654,6.03077241472886
467,101.58897655496395,145.49222161544978
468,67.61842381542935,92.92660342545341
469,71.20003591378786,31.75971616743182
470,1.8093690025873852,2.6875429982080576
471,1.8431708723230071,4.508810053406388
472,174.1088090661429,31.46090336313851
473,170.1941450853735,92.21574603612596
474,140.63433303653204,101.18312973058711
475,126.00441185425461,111.0719007111842
476,16.477165917490893,58.329839778155275
477,15.122774832856505,51.85337300537644
478,5.336388675111241,2.1075290997388203
479,306.380280834211,156.5115108547476
480,99.60763541753556,87.63020674147486
481,48.81637770382041,16.761064622708957
482,43.018216621277986,84.64283207699691
483,0.35975459749617733,0.6864789166057335
484,151.91261074686273,192.6071537483814
485,11.467660650933581,37.45460017749199
486,5.719022765175,2.81948972815034
487,24.829417096750657,8.981098654442288
488,409.481727858593,56.18010099770941
489,2.13328783598173,0.2968574415361781
490,39.32769914343876,36.48586000938684
491,68.17782933950701,41.43686334077576
492,88.7152416223938,19.772664363861143
493,90.42409351994792,156.71099254092263
494,129.29128566120613,97.03436857020127
495,29.563740934410564,17.821923244976624
496,12.715545992125385,88.98648136233669
497,0.3075815042106558,1.5018906341214215
498,0.9511085858714776,2.5020132707753393
499,0.9805652297696332,6.53408017748345
500,63.964480599982686,73.28568062532204
501,14.695103478786583,21.19709140233852
502,3.4882591263213985,1.7175011007486494
503,3.501151135737371,1.5207175974603415
504,137.4163490204419,61.345083183688125
505,235.50889323348966,74.72991949595331
506,8.6871202558187,17.89027365387496
507,207.00926794685768,26.393967162796375
508,4.25489861808726,11.012258671863341
509,12.874331132956451,4.677623708293413
510,22.7929936452801,4.5607679934504
511,162.2408719760131,38.781878246976895
512,246.37693673977935,84.11325105574375
513,4.652652743338119,0.6720246617564064
514,15.34185334343357,18.916685957184253
515,16.722934099696584,19.65836649697909
516,68.52762386753501,11.306506887918305
517,2.316905825360654,3.5923188122431524
518,8.704728812916208,9.688690414730123
519,10.726056935000901,10.794718793711287
520,39.84840793253879,55.518130891312005
521,10.851552524134787,43.12758673765626
522,52.86315560014829,87.52332395898493
523,75.1626222339183,25.085876928327654
524,151.63304261399315,183.3964990239187
525,36.74611947854246,123.59823627354338
526,24.420460279475765,67.01846716319733
527,160.7843875531089,94.87407123330566
528,7.115400238567119,6.202446425100895
529,39.06327226760784,109.04128285094643
530,10.02782329488221,13.287652648533568
531,5.135672019429192,0.7920693865521085
532,26.901053109139202,14.273910701455339
533,3.957028545175896,0.5578008746724389
534,10.888232754231614,49.231372612576756
535,4.537783788095275,18.812724413754953
536,91.7229088959804,188.1856894962287
537,212.335925753148,264.84180544125195
538,68.28090993518269,24.993385397882353
539,13.778256506528244,8.54924259484345
540,82.78563886461419,101.5188728353106
541,36.78075932358391,8.556018633886167
542,296.2790778567157,132.40159576006255
543,88.55883117502185,11.674232694257407
544,171.8794435354681,52.6639011310351
545,21.673622557702586,26.096591428498797
546,26.096887159052514,26.363320875448085
547,30.498955789220474,88.43847742586617
548,32.04977225830972,58.385653884815646
549,6.25274579744833,3.6303171473389324
550,3.13931963030718,24.100395766449143
551,40.343376254920656,12.094400651613487
552,3.0495357847808187,4.652181914472444
553,5.23074493210624,2.2204940373036886
554,129.28743951818043,38.90488647218793
555,55.45638161637933,57.2587200699005
556,107.15845560176214,19.46465493372392
557,41.19984194067698,72.34936558864062
558,4.052625016200161,3.9729699638293825
559,19.512915563324597,119.20782067466358
560,71.14979511275992,166.71298412686562
561,123.36855405220255,291.0998569614154
562,79.82255938008207,33.18887922051624
563,2.129843745834207,1.2350216939067955
564,234.10459360718323,75.54565709344034
565,9.140434150819921,25.61459953472646
566,114.86261788849465,62.37225827494026
567,13.245208386948853,95.08286389167189
568,154.3872007429496,81.81534859524427
569,34.564975630287414,6.523604407678826
570,1.6687971550853948,1.1565832946071473
571,12.106427564570907,4.026281225213691
572,179.3104937641471,205.9674890561862
573,21.3512354358955,83.49836680911505
574,30.668961019276132,64.02661552467104
575,62.070588219500465,123.9768511253983
576,11.362897056181543,5.288841072878483
577,2.0479080599663186,0.9407856424169532
578,10.05194343267361,1.6311004874234045
579,207.32441670276302,127.30795648837223
580,129.37320578230066,48.40881741965583
581,57.39555294800046,42.62993246456361
582,16.873592035731967,15.498287183500802
583,20.21034664542389,48.85438921662804
584,88.09912361834135,167.54639628995045
585,0.4235466822506184,0.6285186184604757
586,5.245592591214725,22.051284220184478
587,52.055694375897204,59.402933259239944
588,26.535427579419817,5.85467385192163
589,5.80173009753452,45.40262401702035
590,121.759690869293,249.64480973615102
591,10.074746701165509,19.94985579270621
592,0.09500076237784105,0.22658393427182177
593,0.9414473038035109,0.5874889131095924
594,96.18881206694476,16.075788222404938
595,48.81543426510258,35.701722871696866
596,127.81762037270931,26.132091279000527
597,53.582220629177954,334.1811315162002
598,18.501838365300106,63.969602456374716
599,137.5905527608487,24.186192479862058
600,81.89801259171217,104.35980544646789
601,24.249149144358345,197.4678202416329
602,3.2065771637004703,0.42254915308975594
603,6.50726668050088,15.69182023829511
604,83.78477035480493,131.534719758083
605,0.8104698491734201,1.0624302170004984
606,5.351956008425581,17.376345604412347
607,0.02780433689156614,0.4462862719037676
608,18.07608954337462,24.45291037678693
609,35.17056505203654,14.421629858148728
610,24.424412037405215,61.67712356815917
611,50.04062207132938,38.40225552094898
612,90.53482502183479,30.325849908357398
613,61.40973364946954,83.07072887404692
614,91.5061064074165,336.4457864384134
615,85.22647919163208,61.1621781362078
616,3.589347104186051,1.75951893447259
617,104.98807916663057,270.39099827864567
618,89.2892881300538,211.79387630811055
619,16.200744709118094,92.38947154281439
620,24.498721983633402,15.041469526493835
621,33.70077469658772,61.52572850172357
622,19.469447442099558,48.814006754404645
623,9.456176985767133,33.57929896548755
624,34.326842843782515,140.694620791337
625,1.5474534187723232,5.9500414660866365
626,30.399114353537524,11.370525222258992
627,1.4782703015371113,7.26613356377295
628,36.14201297534804,106.04668389648282
629,5.451417786495063,2.497814790995448
630,20.19511832411773,59.91404843381629
631,55.579886470703826,32.56511631587109
632,12.135350814906891,4.436172378243212
633,3.445110976458837,9.130371231195532
634,0.2446587928896946,0.15009313757588394
635,43.48771875132717,209.86999075554866
636,209.70728221646357,369.73641746290684
637,11.436096967867591,39.24733344244923
638,136.90348164706694,66.8149078066054
639,41.02066909733401,72.14769835471589
640,70.33969535908327,26.56595152679398
641,261.7093426396889,33.47068401625371
642,74.73291873119818,65.16990408886585
643,0.9687657690072318,0.11182853269655502
644,45.199938325101016,17.889533081252065
645,167.98677054399894,229.2940784145202
646,68.26804395237735,49.37730474841726
647,44.392206705218626,9.14101886048104
648,10.932645379853108,16.64124465265504
649,11.469670962605788,2.5117968468787777
650,53.409802014896265,16.712512908637052
651,15.742831085352766,3.1211796876572953
652,243.38508114036384,147.63457228684777
653,36.83193913817235,14.298742681291806
654,18.486370030581,9.419162949086756
655,31.462374509036646,6.243316872744169
656,0.39765112167680816,0.06417186441264178
657,1.8547483545857133,4.168913620214471
658,35.77437360406687,13.035099562524085
659,301.256486526945,126.2452530837107
660,16.217394315099604,79.08441876557974
661,5.311217908048939,39.000225652124264
662,2.762397442186566,3.578114606855464
663,45.96789968131969,44.57486684262465
664,23.010648415750058,31.502553750801496
665,100.15155246830386,275.6119795093563
666,11.599393026550628,6.154614345208167
667,41.2325177708371,13.512403291455016
668,86.66181254438922,97.21112006166916
669,51.52851816684339,40.31907966504585
670,88.61737996132305,38.796656178801435
671,3.7710803814313025,2.6232029006522435
672,93.7887833262611,328.530593484012
673,2.73293871882783,4.7705061530840025
674,0.1506043996384785,0.08138711392652109
675,68.00078658949158,443.6844692133051
676,16.44205381550505,46.38472119880629
677,4.367011800257805,23.481952496344682
678,24.25099456378904,23.038619969718805
679,40.736183688740454,184.8181159806872
680,127.57693111194624,137.76719387776052
681,245.17156286705762,29.671136540294256
682,52.47553803977342,19.668458136532045
683,11.271241289539763,52.484479174584564
684,331.3261438725623,72.897163517357
685,65.29192379780378,64.53351305444406
686,56.173720615609845,16.10577538027534
687,107.17873060965626,17.782610760056563
688,83.45645265278729,61.75566520383747
689,1.9299873852889922,8.433876821343471
690,191.21859982489775,72.16158212061232
691,134.11280958202994,164.8117713220226
692,8.846555140455397,34.64166868151197
693,16.400604165742436,135.4097675534234
694,67.4190289392969,240.06242545592062
695,7.515802669879388,17.515312699660644
696,8.279967027042261,16.363569381697914
697,33.56607547717557,238.27446418931464
698,40.56285388181933,169.1128909192134
699,151.00937281941336,176.56063846868753
700,237.6716828739162,161.78701514450935
701,43.85781344977649,101.16893633751633
702,9.970795499732871,38.78972385844138
703,0.45524515324629733,4.347778977889998
704,58.00560473070572,163.5003130253936
705,20.872611172291972,137.23158436127193
706,117.31357377329061,21.648587875120597
707,73.16025164081096,14.351077422979088
708,6.938559726087771,45.32769471208173
709,93.81997726515895,39.96839039881617
710,28.129510181028493,186.09834556333857
711,0.8755312225865968,2.3051020043808883
712,66.6049930995926,261.03315702129703
713,26.84557801779797,82.28867956727646
714,4.896290004228554,0.4901777483025149
715,0.7936299237257194,1.0201215205257963
716,14.52506548087527,1.9246189380505654
717,40.065583843407154,171.1106696935982
718,5.178121592018984,5.201482944496645
719,5.282911742922509,6.750573389644065
720,3.6924686153579755,29.462791726656807
721,37.7724667881353,20.301636976967444
722,143.074233921489,26.602566544362812
723,1.7123828500001432,3.739537549239375
724,3.5059236254343626,2.5380619761573384
725,5.896319569369954,30.607568652681252
726,15.584328902557015,82.53579797305036
727,42.66090231848618,82.15196516581535
728,14.698778100651055,17.303190950770645
729,9.68471014799077,3.500365656682689
730,28.845943091196485,49.25847712250108
731,15.8839513864036,31.724397627106207
732,222.53605285731038,35.765663974277686
733,40.7083882508057,17.331209235113832
734,21.59972087251822,25.79340370912312
735,181.32420250496278,32.70554811686066
736,70.69912371032252,24.5859627867938
737,231.86634888234215,135.1152631700477
738,13.67840554461752,11.961951222902705
739,1.5968364323876052,8.32583090907932
740,60.18306818693035,32.51735019806278
741,31.1938136965126,9.241205764052845
742,15.725189913464563,3.1751405798486854
743,39.62596281660997,39.05466265045656
744,18.671080890526362,20.601375898823832
745,8.678710370333075,9.744115493819741
746,46.99722684194444,160.2835193102343
747,2.5905741854901074,2.63653464821891
748,39.24529426383715,14.910143584321313
749,24.7760683715898,19.368953524666768
750,6.9051832555142205,25.19012632395047
751,0.6585337107895528,1.0577848783272192
752,44.41293780399292,24.23998987660506
753,60.1956259865457,165.41272308023923
754,112.11076434900755,60.19540255746809
755,1.6747682387241114,11.614101319794777
756,130.5465629986958,236.14719816970168
757,109.96633330143393,73.93157271671284
758,0.08074821809279586,0.19413150424389214
759,3.870023658693592,12.591479623563705
760,82.71303281939751,175.320704903356
761,60.073276325871305,60.09371225420817
762,91.52136561087683,125.31691838603487
763,12.162392730668612,1.1812245185622854
764,62.8228635364701,15.902009196869715
765,68.02055309504968,22.129699192704628
766,15.651599348653022,33.84797755218414
