id,interaction_strength,priority_effects,cf_ratio,strains,richness_count
411,0.24687739154525917,TRUE,0.5972495596869383,84,52
412,0.5918672580079583,FALSE,0.45359560479775535,69,55
413,0.08955654970311444,FALSE,0.1305045813759789,95,95
414,0.6422211507114814,TRUE,0.15958394859696273,48,47
415,0.6694689097456983,TRUE,0.09402600932975766,26,1
416,0.13153757799894666,FALSE,0.7369152721934952,72,50
417,0.33758883260549044,FALSE,0.08596264792396686,18,0
418,0.5157729772096615,TRUE,0.3888135871337261,32,0
419,0.2089038371399918,TRUE,0.6240587865959387,61,43
420,0.21047661028584697,TRUE,0.34197228216014336,12,0
421,0.6524095772172616,TRUE,0.43578389395037664,44,28
422,0.6634792479232011,FALSE,0.4967817580570001,92,46
423,0.5153906744811858,TRUE,0.19961894209673628,40,0
424,0.09395646409259645,TRUE,0.16925390010201372,90,38
425,0.3718949669444177,FALSE,0.6949950535273179,98,17
426,0.6125641724221234,TRUE,0.6559447746194433,36,18
427,0.12931848196096835,FALSE,0.33720408543979286,27,24
428,0.2763763104992977,FALSE,0.7770734160966938,92,11
429,0.7201274277855002,FALSE,0.6128519335560734,26,2
430,0.13143760184094425,FALSE,0.910407994357706,25,0
431,0.11837549813915393,FALSE,0.7990719412594103,26,2
432,0.626382274527254,TRUE,0.13707521626856178,12,0
433,0.653196119898482,TRUE,0.7131972783586709,90,18
434,0.11127475176547305,TRUE,0.8284694592853775,25,22
435,0.010621303438476754,FALSE,0.3932959956933977,94,94
436,0.04260816854820004,FALSE,0.9755534464836819,79,0
437,0.5049910155310063,FALSE,0.41572079895867503,31,7
438,0.11459807534363936,TRUE,0.7216080855553737,94,5
439,0.28254816959811724,FALSE,0.9142992318815318,24,16
440,0.6951908991348522,FALSE,0.07519123209910468,12,12
441,0.2739417620124703,TRUE,0.4853972790222149,37,13
442,0.2653134074445523,FALSE,0.14747901648113038,25,25
443,0.35853510709474795,TRUE,0.74075312829623,91,1
444,0.5971995414490288,TRUE,0.3632125311056385,54,10
445,0.07671932141261059,FALSE,0.37322845846496056,54,54
446,0.09505658088790951,FALSE,0.7222046645832947,31,29
447,0.7225573495505726,FALSE,0.5097353087185882,48,11
448,0.08382158944141119,TRUE,0.3582728841700591,49,49
449,0.5330074741801014,FALSE,0.055365552137535995,68,67
450,0.5007989889105549,TRUE,0.12564166252419817,38,38
451,0.6816212276155071,FALSE,0.2100887875191169,70,67
452,0.646433627399843,FALSE,0.2849669697957346,48,0
453,0.3085159504968964,TRUE,0.8641252059133956,63,0
454,0.35722457421995935,TRUE,0.06987231634391937,45,45
455,0.6804915860769223,TRUE,0.2898774166169809,73,72
456,0.5640609289508429,TRUE,0.15618916584393008,32,32
457,0.06408755655160057,TRUE,0.9641711490525166,55,45
458,0.4477195625953493,TRUE,0.4419031657748856,73,58
459,0.21360524944713105,TRUE,0.08402284583961592,44,4
460,0.05703190621213289,FALSE,0.5384566821577726,46,40
461,0.3264846315648174,FALSE,0.835116165539273,57,9
462,0.7090603426789516,TRUE,0.10008427247703075,76,70
463,0.09597414594120927,FALSE,0.7277908103656257,23,22
464,0.6727464223194926,TRUE,0.9213018049817765,61,9
465,0.48430753048028563,TRUE,0.7224644679273944,32,16
466,0.4923675656953768,TRUE,0.7795214322744403,93,14
467,0.6811825078627153,TRUE,0.3716999793314142,29,0
468,0.538116838191339,TRUE,0.876015703172842,28,10
469,0.6376969117243658,TRUE,0.535263570772903,40,18
470,0.707761342697317,TRUE,0.2017576106501976,61,61
471,0.5583181000491196,FALSE,0.0073648287172662094,56,54
472,0.5976282724221528,TRUE,0.039089657138870096,52,52
473,0.24054900896258186,FALSE,0.6302596514577512,98,40
474,0.04878297212990583,FALSE,0.5321535313143395,20,17
475,0.6609671624981566,FALSE,0.4661292274827603,31,21
476,0.015643545191857264,FALSE,0.32752663878235033,44,44
477,0.4058321447755967,FALSE,0.6588023161943536,28,12
478,0.3254460421081516,FALSE,0.28376424211936535,71,22
479,0.49666172323145436,TRUE,0.8627162565128645,19,10
480,0.3575740611332003,TRUE,0.4993463344888296,100,73
481,0.35883118991256924,TRUE,0.4916309486487182,48,41
482,0.7245361786405846,TRUE,0.26890151542562524,66,2
